match_id,tournament_id,p1_id,p2_id,p1_character,p2_character,p1_score,p2_score,Winner_id
22756,57,2693,755,Guy,Fayina,0,2,755
22757,42,3502,4661,Northrop,Benn,2,0,3502
22758,34,696,529,Joby,Vilhelmina,1,2,529
22759,1,4117,3141,Aggy,Carlyle,2,0,4117
22760,75,4565,3763,Torrin,Wang,1,2,3763
22761,19,4781,543,Aviva,Cherilyn,0,2,543
22762,77,4186,170,Alethea,Leia,2,1,4186
22763,15,2438,1986,Winny,Huberto,2,1,2438
22764,114,612,491,Petunia,Danita,1,2,491
22765,84,119,2242,Liv,Tucky,0,2,2242
22766,60,4068,41,Michaella,Forrester,0,2,41
22767,110,4611,1304,Ahmed,Valma,0,2,1304
22768,76,4165,2888,Sara,Sidney,1,2,2888
22769,59,1661,1439,Tomas,Maye,1,2,1439
22770,119,516,581,Dasya,Corney,0,2,581
22771,54,3231,1312,Granville,Adrian,2,1,3231
22772,34,993,4613,Karry,Cornelius,1,2,4613
22773,64,845,3485,Evangeline,Peadar,0,2,3485
22774,91,2908,2405,Stewart,Miran,1,2,2405
22775,101,1771,1681,Cheri,Elset,0,2,1681
22776,103,1264,441,Irwin,Elisha,2,1,1264
22777,107,1907,1135,Carlee,Randal,0,2,1135
22778,108,4357,2368,Ferdinande,Whitaker,0,2,2368
22779,63,913,1922,Fianna,Joeann,0,2,1922
22780,1,4706,1066,Ali,Emmott,0,2,1066
22781,105,2586,4057,Odille,Gavin,1,2,4057
22782,120,1787,3803,Emlynne,Abbe,2,1,1787
22783,91,4886,1877,Magdalen,Napoleon,0,2,1877
22784,6,622,4279,Eric,Amberly,0,2,4279
22785,66,4985,259,Pauletta,Syman,1,2,259
22786,38,3935,2817,Ambur,Jolyn,2,0,3935
22787,31,2756,3830,Storm,Kristian,0,2,3830
22788,120,565,414,Fonsie,Christoffer,1,2,414
22789,34,1702,1196,Lanie,Isadora,1,2,1196
22790,118,4397,3055,Wally,Elie,1,2,3055
22791,42,1247,1430,Kameko,Rudyard,0,2,1430
22792,117,2916,4772,Conrad,Barbra,1,2,4772
22793,42,1653,4192,Kennedy,Sloan,1,2,4192
22794,83,3500,2608,Lelah,Boonie,1,2,2608
22795,86,986,3412,Cletis,Virgil,0,2,3412
22796,33,1717,459,Catriona,Meade,0,2,459
22797,70,3268,3838,Serge,Thane,0,2,3838
22798,31,2333,4171,Pavla,Maxy,1,2,4171
22799,66,2484,1877,Norton,Maribelle,0,2,1877
22800,83,780,2006,Adlai,Maison,0,2,2006
22801,74,76,1537,Karine,Geoffry,2,0,76
22802,100,4186,1175,Jamie,Alwyn,0,2,1175
22803,104,3899,801,Liane,Paula,0,2,801
22804,73,627,3155,Constancy,Valle,2,1,627
22805,74,4460,3789,Georgy,Uri,1,2,3789
22806,10,3680,2902,Jeth,Moyra,2,0,3680
22807,87,535,2902,Arvy,Brett,1,2,2902
22808,74,940,4164,Milissent,Jennie,2,0,940
22809,9,2246,3619,Care,Stafani,1,2,3619
22810,36,3797,2501,Burch,Vachel,1,2,2501
22811,64,4529,1266,Doralin,Pierson,1,2,1266
22812,119,3675,3167,Augustina,Germain,1,2,3167
22813,4,4285,2992,Maribelle,Bryce,0,2,2992
22814,37,4527,3459,Lefty,Valery,1,2,3459
22815,25,1591,972,Xavier,Bordy,1,2,972
22816,59,303,3714,Josias,Billie,2,0,303
22817,25,2935,3932,Tate,Cecilia,0,2,3932
22818,80,799,4895,Odelinda,Carrie,1,2,4895
22819,81,4629,3745,Maressa,Elianore,1,2,3745
22820,41,3535,484,Harcourt,Kliment,2,0,3535
22821,37,243,1,Jerry,Whitby,2,0,243
22822,85,1345,4645,Gard,Appolonia,1,2,4645
22823,61,3483,3293,Sid,Eryn,1,2,3293
22824,75,1948,2073,Katy,Giuditta,2,0,1948
22825,112,40,3486,Jerri,Frederigo,2,0,40
22826,79,1230,1585,Yance,Adriena,2,1,1230
22827,10,4644,2211,Stephenie,Christen,1,2,2211
22828,7,3058,2422,Chrystel,Annette,2,0,3058
22829,84,2898,4942,Hastings,Denna,1,2,4942
22830,60,3722,2162,Matthaeus,Tresa,0,2,2162
22831,54,274,1137,Willa,Dionisio,2,0,274
22832,98,134,2738,Fedora,Belvia,2,0,134
22833,75,2850,2716,Dael,Peirce,1,2,2716
22834,43,438,1146,Olia,Brinna,2,0,438
22835,36,959,4336,Bettine,Joya,2,1,959
22836,70,4053,1369,Fonzie,Gardy,1,2,1369
22837,7,1331,3686,Malvina,Mavis,0,2,3686
22838,54,3098,3511,Roscoe,Fidelia,2,0,3098
22839,33,282,1863,Franky,Gay,2,1,282
22840,47,285,2777,Tessy,Grier,1,2,2777
22841,98,128,2234,Melonie,Lillis,0,2,2234
22842,41,1987,2806,Erminie,Orin,0,2,2806
22843,44,539,1605,Elli,Shantee,0,2,1605
22844,8,4370,2827,Nicolais,Berny,1,2,2827
22845,66,1874,4805,Rachele,Rosaleen,2,1,1874
22846,4,3215,2598,Andriette,Tabatha,1,2,2598
22847,65,3482,3727,Staffard,Halli,1,2,3727
22848,94,1081,3255,Hersh,Salvador,1,2,3255
22849,27,598,2278,Verina,Ralf,2,1,598
22850,22,4262,3622,Giselle,Rourke,1,2,3622
22851,33,1699,3851,Corabella,Roxane,1,2,3851
22852,66,2002,1771,Suzanna,Maude,0,2,1771
22853,17,4618,3160,Papageno,Laetitia,0,2,3160
22854,6,537,318,Waiter,Iver,0,2,318
22855,28,2907,1431,Sophronia,Lockwood,0,2,1431
22856,65,1665,146,Blake,Inigo,1,2,146
22857,108,1066,4858,Gertrude,Silvia,1,2,4858
22858,114,1270,2670,Anabal,Ranique,2,1,1270
22859,114,35,2752,Julianna,Tuckie,0,2,2752
22860,37,1192,3274,Rey,Eddy,2,0,1192
22861,47,3260,132,Henryetta,Petra,2,0,3260
22862,74,572,4540,Crystal,Misha,1,2,4540
22863,9,4059,3260,Ilario,Beverley,2,0,4059
22864,57,623,4211,Bari,Rebe,0,2,4211
22865,112,168,1709,Andrea,Inglis,1,2,1709
22866,22,3733,2969,Cristian,Shaine,2,0,3733
22867,26,1556,138,Shannah,Arron,0,2,138
22868,37,3081,3614,Tadeo,Torrance,1,2,3614
22869,79,133,4449,Byrle,Andie,0,2,4449
22870,9,592,4524,Huntlee,Nadean,2,0,592
22871,113,1488,4959,Robert,Emera,1,2,4959
22872,14,605,751,Gennie,Jeannine,2,0,605
22873,85,990,4911,Cort,Edwina,0,2,4911
22874,79,3119,4836,Thacher,Urson,0,2,4836
22875,29,3019,4349,Quentin,Antonietta,0,2,4349
22876,59,4310,2759,Leland,Kiley,0,2,2759
22877,30,4950,342,Emmerich,Lucina,0,2,342
22878,81,2237,2864,Sumner,Elana,2,1,2237
22879,16,1895,2704,Diena,Jackson,2,1,1895
22880,30,2107,1471,Frederico,Izak,1,2,1471
22881,67,102,4212,Petronia,Codi,0,2,4212
22882,115,468,4243,Danette,Sarita,1,2,4243
22883,50,2488,4154,Cornell,Seka,2,1,2488
22884,74,3095,1770,Vincent,Lionello,1,2,1770
22885,2,3603,2021,Tobye,Drake,0,2,2021
22886,99,3387,749,Tymothy,Dionysus,1,2,749
22887,104,3450,2764,Torey,Vida,2,1,3450
22888,43,4675,379,Gavan,Lucy,1,2,379
22889,110,2158,4236,Farah,Liv,0,2,4236
22890,119,860,3054,Tudor,Giorgi,1,2,3054
22891,105,336,4901,Ileane,Doll,2,1,336
22892,81,4732,2922,Misti,Amelita,2,1,4732
22893,94,548,4548,Row,Cordi,1,2,4548
22894,33,2854,1624,Ettore,Shana,2,1,2854
22895,62,748,3228,Mehetabel,Shay,1,2,3228
22896,26,4285,4905,Electra,Audrie,2,0,4285
22897,19,2290,519,Lorilee,Winslow,2,0,2290
22898,26,514,4924,Jamaal,Antonina,2,0,514
22899,31,4728,4214,Noelani,Vina,2,0,4728
22900,29,145,2731,Bridget,Joaquin,1,2,2731
22901,48,2833,780,Robina,Hynda,0,2,780
22902,46,4917,3260,Bernard,Carmon,1,2,3260
22903,93,3953,3100,Vikki,Sanderson,2,1,3953
22904,82,1345,3534,Thoma,Dougy,0,2,3534
22905,19,4196,4099,Paco,Reeba,2,1,4196
22906,84,4964,1851,Stacey,Brent,2,0,4964
22907,27,2390,4961,Jo-anne,Tann,0,2,4961
22908,113,1855,2283,Kettie,Talyah,1,2,2283
22909,90,1701,3295,Jeddy,Trudie,2,0,1701
22910,71,4484,1127,Sharity,Zacharia,2,0,4484
22911,89,3302,2940,Esdras,Evin,0,2,2940
22912,6,2531,1466,Packston,Carrie,2,1,2531
22913,96,2637,4884,Loren,Glynnis,1,2,4884
22914,33,4159,1705,Stearne,Elle,0,2,1705
22915,26,779,3520,Jami,Warren,1,2,3520
22916,90,2918,3842,Rosemarie,Lizbeth,1,2,3842
22917,78,1411,1693,Noami,Serene,2,0,1411
22918,83,4957,1574,Kirstyn,Catherine,2,0,4957
22919,49,4402,1679,Irene,Lodovico,2,1,4402
22920,36,1637,1250,Jillane,Wade,2,1,1637
22921,67,3739,2260,Mozelle,Lutero,0,2,2260
22922,112,481,3794,Blane,Joey,2,0,481
22923,24,685,116,Jocelyn,Ermentrude,2,1,685
22924,95,1083,4030,Garner,Zack,2,1,1083
22925,54,321,2911,Ardis,Forbes,1,2,2911
22926,9,4168,693,Florentia,Jeffrey,1,2,693
22927,85,3562,4019,Rosalyn,Modesty,1,2,4019
22928,112,4645,860,Julia,Nathanil,0,2,860
22929,94,1771,4147,Sharlene,Errol,0,2,4147
22930,85,4562,3861,Sidnee,Brunhilde,1,2,3861
22931,63,4409,4746,Douglas,Pierette,0,2,4746
22932,91,1019,4615,Patsy,Shaylyn,0,2,4615
22933,67,4881,833,Orrin,Katina,1,2,833
22934,95,1709,4423,Rasia,Wylma,0,2,4423
22935,38,297,2293,Alisun,Darill,2,0,297
22936,54,3413,3454,Ulla,Emalee,2,1,3413
22937,90,4665,2401,Julia,Jean,1,2,2401
22938,66,2798,4103,Kameko,Correy,1,2,4103
22939,72,4408,1714,Ruthanne,Kayley,1,2,1714
22940,25,264,3836,Cammi,Christine,0,2,3836
22941,55,1423,3139,Jillie,Rolland,1,2,3139
22942,35,2260,2522,Isak,Netti,0,2,2522
22943,10,126,284,Cherrita,Gerladina,0,2,284
22944,80,4407,130,Tallie,Sheryl,2,0,4407
22945,99,3033,3387,Kristofer,Norean,0,2,3387
22946,69,3673,2715,Cordelia,Diahann,2,1,3673
22947,29,494,3643,Ailee,Giordano,2,0,494
22948,28,722,4436,Wolf,Karlik,1,2,4436
22949,9,2483,3800,Inna,Tisha,0,2,3800
22950,47,3123,1305,Layne,Davina,0,2,1305
22951,63,2513,3971,Burl,De witt,0,2,3971
22952,75,377,1359,Jocelyne,Codi,0,2,1359
22953,11,813,2256,Holden,Glori,2,1,813
22954,42,4320,4745,Merell,Orlando,0,2,4745
22955,32,3102,1886,Tatiana,Wright,0,2,1886
22956,77,386,1577,Kitty,Rolph,2,1,386
22957,44,2861,159,Traver,Veradis,2,0,2861
22958,25,4343,2015,Randene,Jolene,0,2,2015
22959,16,2773,4063,Darline,Anissa,0,2,4063
22960,110,4685,4310,Brocky,Pammy,1,2,4310
22961,115,4462,2367,Brandyn,Tessie,2,0,4462
22962,25,2224,2454,Rosana,Lindsay,0,2,2454
22963,38,3006,69,Tomaso,Adey,2,1,3006
22964,50,1285,195,Pen,Goldie,1,2,195
22965,108,366,1188,Bogart,Dietrich,1,2,1188
22966,8,2135,347,Merilyn,Renaud,2,0,2135
22967,113,1922,4483,Llewellyn,Barthel,0,2,4483
22968,66,2123,2782,Ryon,Ralph,0,2,2782
22969,21,1923,602,Row,Morissa,2,0,1923
22970,29,3840,4173,Trula,Pet,1,2,4173
22971,104,3874,381,Jacqui,Demetris,2,0,3874
22972,2,4919,1500,Penelope,Willamina,0,2,1500
22973,76,1483,3303,Caresse,Sorcha,2,1,1483
22974,82,691,66,Fedora,Deloria,0,2,66
22975,33,195,2782,Juieta,Koo,2,0,195
22976,42,3691,1280,Riobard,Carolus,0,2,1280
22977,112,1286,1020,Yvor,Wallace,2,1,1286
22978,29,4323,1804,Sollie,Jolyn,0,2,1804
22979,25,1206,1708,Sally,Nevsa,0,2,1708
22980,79,1242,2681,Marlane,Garth,2,0,1242
22981,47,2965,886,Lissa,Leesa,1,2,886
22982,40,3749,278,Tallie,Gery,2,0,3749
22983,59,104,4166,Dorise,Jarrett,1,2,4166
22984,116,2880,3615,Alexi,Hewitt,0,2,3615
22985,113,4438,3650,Graham,Juana,1,2,3650
22986,62,1599,4416,Cthrine,Jenilee,2,0,1599
22987,9,4742,2344,Glen,Ludovico,0,2,2344
22988,32,3146,1195,Maribelle,Salomo,0,2,1195
22989,115,2232,1275,Delphine,Cynthea,1,2,1275
22990,62,1798,4148,Dex,Emilie,2,0,1798
22991,44,4816,3569,Gradey,Doris,0,2,3569
22992,96,2412,2408,Georgia,Reggy,2,1,2412
22993,119,1040,4803,Tucky,Boycie,0,2,4803
22994,58,1962,873,Merola,Renaldo,2,0,1962
22995,112,240,1265,Kenny,Curtice,0,2,1265
22996,115,3424,3832,Minetta,Philly,1,2,3832
22997,114,2070,2941,Jenine,Corbett,1,2,2941
22998,102,1635,2511,Chantalle,Elysee,1,2,2511
22999,82,194,3868,Kayle,Fernande,2,0,194
23000,93,652,4590,Elaina,Ann-marie,2,0,652
23001,56,3983,1319,Clim,Larisa,2,1,3983
23002,117,4172,286,Juieta,Ken,1,2,286
23003,70,863,3455,Griff,Joscelin,1,2,3455
23004,101,3345,3404,Merci,Mariana,2,0,3345
23005,65,4879,908,Clayborn,Susanetta,1,2,908
23006,99,4942,866,Perkin,Bendicty,0,2,866
23007,57,2881,420,Giacopo,Rubia,0,2,420
23008,76,1669,1122,Kristian,Bryn,2,1,1669
23009,82,1413,1320,Caz,Conroy,1,2,1320
23010,20,3974,3527,Otha,Rheba,2,0,3974
23011,55,2031,2954,Korey,Debra,2,0,2031
23012,44,3905,2621,Perren,Giorgi,2,0,3905
23013,107,2846,1319,Karylin,Nevins,2,1,2846
23014,41,456,3875,Hollie,Aloysius,1,2,3875
23015,103,1382,1042,Lilyan,Kaleena,2,1,1382
23016,42,2299,1829,Florrie,Buddie,0,2,1829
23017,91,880,721,Jordanna,Becca,0,2,721
23018,109,2624,4116,Lovell,Carroll,1,2,4116
23019,31,2942,4,Baxy,Mar,1,2,4
23020,83,2441,2569,Drusie,Burg,2,1,2441
23021,94,4023,4052,Annabal,Taryn,2,1,4023
23022,120,558,3265,Alys,Krystal,1,2,3265
23023,93,4219,425,Bond,Vanny,0,2,425
23024,95,993,2314,Tedda,Lauraine,1,2,2314
23025,17,4504,295,Victoir,Britney,0,2,295
23026,14,2487,4494,Daffy,Maris,1,2,4494
23027,96,2700,58,Allsun,Caprice,1,2,58
23028,100,1726,1416,Datha,Randy,2,1,1726
23029,18,1628,error: String can't be coerced into Fixnum,Kendre,Turner,0,2,error: String can't be coerced into Fixnum
23030,68,2260,3084,Annadiana,Shellysheldon,1,2,3084
23031,41,1308,3132,Leonore,Basilius,0,2,3132
23032,82,3405,2519,Debbi,Christophorus,1,2,2519
23033,110,4310,1461,Britt,Dotty,0,2,1461
23034,20,4009,3932,Alec,Marjy,2,1,4009
23035,34,1150,3962,Paige,Shirline,1,2,3962
23036,8,137,1730,Eldredge,Cullie,2,0,137
23037,48,4275,5,Geoffry,Felike,2,0,4275
23038,93,675,3251,Maritsa,Anselm,0,2,3251
23039,112,3001,3323,Gerrard,Maximilianus,2,0,3001
23040,55,2387,2211,Delila,Georgena,2,1,2387
23041,96,1078,395,Alene,Sandy,1,2,395
23042,85,2752,4431,Byron,Olivier,0,2,4431
23043,82,4641,1549,Manuel,Ashlee,2,1,4641
23044,50,2197,4263,Luise,Shelby,1,2,4263
23045,34,4228,818,Devi,Lynelle,0,2,818
23046,72,3954,2257,Wilmer,Angeline,0,2,2257
23047,108,1699,2291,Cordy,Ceciley,1,2,2291
23048,26,4662,3174,Florance,Travus,1,2,3174
23049,86,3967,3290,Tadeas,Siward,0,2,3290
23050,112,1904,1108,Tonya,Kay,0,2,1108
23051,74,4989,3671,Lou,Blakelee,2,0,4989
23052,70,4041,1063,Avictor,Derron,2,1,4041
23053,63,3417,1684,Carny,Prisca,0,2,1684
23054,116,880,2180,Halley,Johnathon,1,2,2180
23055,15,2955,4505,Guillermo,Matti,2,1,2955
23056,91,422,2990,Gilli,Johnathan,1,2,2990
23057,118,2486,3086,Fan,Oran,1,2,3086
23058,40,1175,4937,Clemens,Kristan,2,1,1175
23059,93,4699,3601,Hoyt,Aurea,2,1,4699
23060,83,3929,29,Mort,Megen,0,2,29
23061,72,4403,989,Lorette,Kelsey,0,2,989
23062,32,2864,752,Kenyon,Matilda,2,1,2864
23063,61,4636,621,Barbi,Ebeneser,2,0,4636
23064,113,40,2110,Emalee,Reiko,1,2,2110
23065,57,1219,3227,Doug,Lucia,1,2,3227
23066,5,3336,998,Avrit,Corene,1,2,998
23067,46,1021,4978,Hadleigh,Agustin,0,2,4978
23068,20,1897,1469,Dur,Jorry,1,2,1469
23069,55,2592,2933,Andreas,Guenevere,0,2,2933
23070,9,1341,4798,Carlene,Vin,2,1,1341
23071,97,3413,1160,Hal,Farley,0,2,1160
23072,78,2369,1738,Faith,Lynnelle,0,2,1738
23073,81,3753,964,Channa,Sergeant,1,2,964
23074,69,4518,4129,Teirtza,Gabriella,1,2,4129
23075,59,207,4908,Jeffy,Cyndi,0,2,4908
23076,27,507,837,Hester,Annadiana,1,2,837
23077,12,2175,4870,Abe,Jacquie,2,0,2175
23078,89,2743,4851,Adah,Norry,2,0,2743
23079,46,111,3967,Forrest,Antonetta,1,2,3967
23080,5,702,3263,Samantha,Austin,2,0,702
23081,63,407,2888,Zacherie,Scarface,1,2,2888
23082,114,3445,197,Annmaria,Valenka,2,0,3445
23083,55,2615,4971,Cecilio,Kristine,0,2,4971
23084,37,2912,1132,Mareah,Kordula,0,2,1132
23085,33,196,1123,Tobe,Valaria,2,0,196
23086,88,3502,3896,Berk,Cheryl,1,2,3896
23087,57,900,3850,Anatola,Valentina,0,2,3850
23088,11,744,2166,Banky,Georgine,0,2,2166
23089,28,4808,662,Rustie,Hyacintha,0,2,662
23090,110,4473,4540,Tandie,Kingsly,2,0,4473
23091,70,4376,4073,Alic,Hobey,1,2,4073
23092,116,3836,1210,Maryanna,Mag,2,0,3836
23093,99,986,4178,Carolan,Tommie,2,1,986
23094,92,2321,2807,Leonelle,Colin,2,1,2321
23095,24,1032,1643,Parsifal,Giffy,2,1,1032
23096,79,4467,1988,Elsinore,Stanly,1,2,1988
23097,36,4769,287,Teddy,Lanna,2,0,4769
23098,10,4562,4565,Nessie,Francesca,0,2,4565
23099,90,3242,2635,Stinky,Adelind,2,1,3242
23100,32,2935,3366,Jonah,Issi,0,2,3366
23101,24,2635,2500,Corie,Peterus,1,2,2500
23102,67,782,3709,Brody,Kent,1,2,3709
23103,95,3731,4931,Meredith,Marcia,2,0,3731
23104,50,1364,4381,Jaquenetta,Peri,2,0,1364
23105,14,2997,4312,Winnie,Sammie,1,2,4312
23106,30,3723,2659,Rog,Dilan,2,0,3723
23107,25,3272,2033,Donalt,Skelly,0,2,2033
23108,2,1580,2041,Alys,Ward,1,2,2041
23109,57,1484,1464,Kameko,Tilly,0,2,1464
23110,7,4930,1300,Catha,Cathyleen,0,2,1300
23111,2,3806,4959,Mahmud,Philis,1,2,4959
23112,76,442,4894,Eddy,Kyle,1,2,4894
23113,5,4728,1678,Wilmar,Hedi,1,2,1678
23114,19,2907,765,Afton,Verla,0,2,765
23115,95,2066,2260,Mortimer,Danella,2,0,2066
23116,115,3707,4312,Raynard,Susanna,1,2,4312
23117,51,577,2228,Law,May,0,2,2228
23118,23,3092,185,Benedicto,Bethanne,1,2,185
23119,80,3019,4792,Burgess,Selene,1,2,4792
23120,41,3633,995,Laurice,Johannes,0,2,995
23121,38,1952,1337,Cobbie,Vick,0,2,1337
23122,55,991,2066,Culver,Jaye,1,2,2066
23123,43,3785,1163,Georgianne,Keely,2,1,3785
23124,9,3984,130,Madison,Ali,0,2,130
23125,97,436,3824,Ly,Andreas,0,2,3824
23126,91,461,4202,Jethro,Sherwynd,0,2,4202
23127,17,1675,1578,Cybil,Nicolea,1,2,1578
23128,64,1132,2260,Sharla,Coriss,2,1,1132
23129,46,169,2141,Ninon,Kirby,1,2,2141
23130,4,2965,1676,Reggis,Quent,2,1,2965
23131,28,3515,3941,Corabel,Emery,0,2,3941
23132,31,829,4233,Cad,Patti,2,0,829
23133,55,3181,4204,Korie,Aloise,0,2,4204
23134,33,266,3577,Chrissy,Laurene,0,2,3577
23135,68,466,4584,Maxim,Devonne,2,1,466
23136,29,2121,4576,Alphonso,Normand,2,0,2121
23137,61,2244,2329,Vittoria,Elianore,1,2,2329
23138,38,1055,2658,Rahel,Bret,0,2,2658
23139,119,4028,135,Atalanta,Georas,2,0,4028
23140,118,722,3244,Sella,Niccolo,2,1,722
23141,101,4106,4519,Lynde,Leticia,0,2,4519
23142,96,56,102,Daron,Valma,2,0,56
23143,77,3047,2240,Albrecht,Mariejeanne,2,0,3047
23144,25,1464,4831,Woodie,Willamina,0,2,4831
23145,50,1125,4186,Erhart,Dorris,2,1,1125
23146,70,3122,4355,Nonie,Fayth,0,2,4355
23147,111,3370,2784,Gram,Willi,0,2,2784
23148,99,3988,95,Louisa,Jehu,2,1,3988
23149,35,4521,429,Helli,Constancy,1,2,429
23150,11,2468,2775,Maje,Arabelle,0,2,2775
23151,64,3167,1091,Leland,Siegfried,1,2,1091
23152,103,471,1288,Tommie,Malinda,2,1,471
23153,115,3433,627,Adair,Bailey,2,1,3433
23154,37,104,839,Ewart,Zachariah,2,0,104
23155,43,1774,3355,Malina,Sheri,2,0,1774
23156,11,1577,4832,Perkin,Mil,0,2,4832
23157,114,3009,2987,Nydia,Magdalena,2,1,3009
23158,49,3395,2390,Judie,Bevan,2,0,3395
23159,108,2512,1727,Yevette,Megan,2,1,2512
23160,106,4119,4924,Gisele,Irwinn,0,2,4924
23161,94,3973,4329,Del,Tallie,2,1,3973
23162,68,3227,4940,Laurie,Conni,2,1,3227
23163,4,3756,1018,Ebba,Desirae,2,1,3756
23164,86,3497,993,Vivyan,Camel,2,1,3497
23165,70,4573,3766,Yehudi,Joleen,0,2,3766
23166,28,945,977,Jenifer,Bethanne,2,0,945
23167,108,2290,4145,Aldous,Carley,1,2,4145
23168,99,4088,1387,Alexia,Lucias,2,1,4088
23169,100,4649,1301,Arney,Eleonore,0,2,1301
23170,43,707,327,Loralee,Ansley,1,2,327
23171,73,4966,3905,Christoph,Layton,2,1,4966
23172,90,4995,613,Any,Nelson,1,2,613
23173,35,607,1264,Sherwin,Jae,2,0,607
23174,35,3007,2213,Godfrey,Clerkclaude,2,0,3007
23175,108,4940,3022,Vernon,Nester,1,2,3022
23176,65,1420,1838,Mace,Esra,0,2,1838
23177,118,4501,807,Jdavie,Gayel,1,2,807
23178,57,92,2509,Danya,Hertha,2,1,92
23179,79,500,4310,Hussein,Selle,2,0,500
23180,6,2146,1540,Gwendolen,Clio,0,2,1540
23181,66,2819,2251,Dodie,Ciel,1,2,2251
23182,5,3353,3348,Norry,Dione,0,2,3348
23183,72,540,2935,Garik,Ingar,1,2,2935
23184,67,4828,3444,Dennie,Ambrosi,0,2,3444
23185,84,3494,2057,Kincaid,Felice,0,2,2057
23186,38,563,4701,Scotti,Janenna,0,2,4701
23187,15,3021,3473,Perry,Wilie,2,0,3021
23188,11,3861,3167,Kimberlyn,Georgi,1,2,3167
23189,4,4345,3336,Nadya,Herve,2,0,4345
23190,67,2279,593,Jeannette,Orazio,0,2,593
23191,108,470,3846,Floris,Eddy,2,1,470
23192,108,60,2938,Lyndsey,Norah,0,2,2938
23193,84,3942,4960,Francis,Tommy,1,2,4960
23194,120,4208,1704,Georgia,Armando,2,1,4208
23195,76,2583,542,Caesar,Tammi,2,1,2583
23196,41,4981,663,Desiree,Antonia,0,2,663
23197,20,2422,98,Davidde,Aleen,2,1,2422
23198,79,4298,2874,Derk,Bernard,2,0,4298
23199,45,3133,576,Fannie,Georgena,2,1,3133
23200,50,649,4282,Cyb,Rosaleen,2,1,649
23201,69,2061,3737,Nerte,Trevor,1,2,3737
23202,72,1027,4777,Nels,Frieda,2,1,1027
23203,34,624,1322,Hamel,Blair,0,2,1322
23204,63,2344,4042,Jeanna,Berkeley,1,2,4042
23205,2,3658,2490,Bartolemo,Milicent,0,2,2490
23206,19,2317,294,Wenonah,Danna,1,2,294
23207,62,3140,3372,Murvyn,Jeremias,1,2,3372
23208,7,3563,4409,Skipper,Dulcie,0,2,4409
23209,48,1534,1172,Arie,Augie,2,0,1534
23210,34,3649,2800,Farica,Dilan,1,2,2800
23211,5,425,4657,Ferris,Margarethe,1,2,4657
23212,12,468,707,Sammy,Maura,2,0,468
23213,81,1871,1597,Woody,Regina,2,0,1871
23214,6,3800,4686,Nicko,Harold,0,2,4686
23215,32,1815,653,Hort,Charissa,1,2,653
23216,54,1938,3187,Raimundo,Gaye,0,2,3187
23217,102,129,2811,Jackson,Valentine,1,2,2811
23218,82,3904,2239,Karin,Agnes,2,1,3904
23219,16,4957,233,Katie,Devinne,0,2,233
23220,116,1142,409,Dorice,Michal,1,2,409
23221,80,4274,712,Maxy,Bern,0,2,712
23222,63,952,3030,Siusan,Giuditta,0,2,3030
23223,42,1455,3352,Ellsworth,Tynan,0,2,3352
23224,28,478,4327,Adolphe,Perkin,2,0,478
23225,100,1781,4294,Theo,Reed,2,0,1781
23226,95,4614,82,Kerri,Tully,2,1,4614
23227,118,3784,2399,Candide,Glyn,1,2,2399
23228,45,446,1478,Cirstoforo,Cecil,1,2,1478
23229,6,3531,4457,Rosaline,Conrad,0,2,4457
23230,75,4229,1913,Ignace,Benjamen,0,2,1913
23231,100,480,4552,Karalynn,Sergent,1,2,4552
23232,6,2316,612,Larisa,Mead,2,0,2316
23233,120,4648,4194,Wilfred,Melody,1,2,4194
23234,33,4155,930,Yule,Sonny,2,0,4155
23235,89,2906,3335,Ula,Conn,2,0,2906
23236,39,4890,3062,Shawn,Levon,2,1,4890
23237,10,1782,3303,Dynah,Ardys,1,2,3303
23238,3,3019,4849,Putnam,Miguel,2,0,3019
23239,80,512,1135,Petronia,Kelli,1,2,1135
23240,120,1457,4299,Bail,Hershel,2,0,1457
23241,118,3172,2102,Vernor,Krishna,1,2,2102
23242,44,2837,2734,Sharia,Artie,0,2,2734
23243,5,2186,4716,Delila,Kenyon,0,2,4716
23244,24,2769,4606,Shirline,Maxi,1,2,4606
23245,68,3015,2628,Ted,Odette,0,2,2628
23246,4,3001,690,Avivah,Rudyard,0,2,690
23247,44,3108,1504,Wash,Dalis,2,1,3108
23248,77,4976,3428,Evangelina,Kristoforo,1,2,3428
23249,103,2231,1144,Leeland,Terri-jo,2,1,2231
23250,43,1143,2054,Aretha,Troy,2,1,1143
23251,34,3526,4036,Ernestus,Joell,0,2,4036
23252,47,3771,4103,Yorgo,Ashley,2,1,3771
23253,10,4977,2269,Stephie,Darren,1,2,2269
23254,17,47,1667,Layne,Chantalle,2,0,47
23255,71,952,2545,Rosella,Clarabelle,2,1,952
23256,87,758,4381,Sibyl,Dur,2,1,758
23257,45,2494,623,Glenine,Axe,1,2,623
23258,81,3813,2084,Oneida,Cornie,1,2,2084
23259,34,940,3779,Sigismondo,Alessandro,2,1,940
23260,80,1131,3197,Noni,Garry,2,1,1131
23261,116,4330,1529,Linea,Sheridan,0,2,1529
23262,60,4464,2615,Mercedes,Laura,1,2,2615
23263,88,3008,4427,Kleon,Dreddy,1,2,4427
23264,86,3170,4770,Martie,Linda,0,2,4770
23265,111,3761,1414,Berry,Thaxter,2,1,3761
